scenario_num,hull_id,engine_id,propeller_id,NPV
65,1,1,524,178180559.282,17:02:05
66,1,1,405,131671701.424,17:03:09
66,1,1,593,131558847.989,17:04:15
66,1,1,600,131511168.417,17:05:21
66,1,1,412,131649230.917,17:06:26
66,1,1,614,131604771.623,17:07:32
66,1,1,787,131598572.364,17:08:36
66,1,1,426,131556333.976,17:09:41
66,1,1,801,131569588.981,17:10:45
66,1,1,433,131470149.697,17:11:49
66,1,1,627,131503104.003,17:12:58
66,1,1,815,131496909.167,17:14:02
66,1,1,634,131310158.677,17:15:12
66,1,1,697,131961701.01,17:16:17
66,1,1,315,131974560.073,17:17:20
66,1,1,524,132027079.035,17:18:26
67,1,1,405,149738581.507,17:19:29
67,1,1,593,149413853.05,17:20:34
67,1,1,600,149401116.281,17:21:38
67,1,1,412,149566774.638,17:22:41
67,1,1,614,149547757.185,17:23:46
67,1,1,787,149228214.508,17:24:50
67,1,1,426,149204919.311,17:25:53
67,1,1,801,149179657.424,17:26:56
67,1,1,433,149150254.111,17:27:59
67,1,1,627,148848746.232,17:29:06
67,1,1,815,148743939.467,17:30:09
67,1,1,634,148743939.467,17:31:16
67,1,1,697,150954696.783,17:32:20
67,1,1,315,150938152.531,17:33:24
67,1,1,524,150913095.374,17:34:29
68,1,1,405,125713711.878,17:35:33
68,1,1,593,125480784.199,17:36:38
68,1,1,600,125462854.974,17:37:43
68,1,1,412,125680160.725,17:38:47
68,1,1,614,125654760.391,17:39:52
68,1,1,787,125983134.855,17:40:56
68,1,1,426,125981495.856,17:41:59
68,1,1,801,125858234.502,17:43:03
68,1,1,433,125810894.549,17:44:06
68,1,1,627,127870355.282,17:45:13
68,1,1,815,127560004.011,17:46:16
68,1,1,634,125676929.907,17:47:24
